ID;CECO;OI;SUCURSAL;DEPARTAMENTO;MUNICIPIO;DIRECCION_SUCURSAL;TELEFONO_SUCURSAL;CORREO_SUCURSAL;NOMBRE_CONTACTO;TELEFONO_CONTACTO;CORREO_CONTACTO;Aseo;Cafeteria;Higienicos;EPP;Dotación;Maquinaria;ResPescado;Pollo
9059;SDIS;121687;121687-JINF-SDIS-JUEGOS Y AVENTURAS;11;11001;KR 98 A 42 13 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9075;SDIS;87;87-AMAR-NA-CORABASTOS;11;11001;AK 80 43 43 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9035;SDIS;122336;Casa de la Sabiduría Cerezos;11;11001;KR 87 A 88 20;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9063;SDIS;121793;121793-JINF-SDIS-ATRAPAESTRELLAS;11;11001;CL 38 A SUR 86 F 15;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9307;SDIS;122696;12269 JINF SDIS NOC Buenavista;11;11001;CL 190 4 C 63;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8995;SDIS;122282;122282-JINF-SDIS-ANALU VERBENAL QUIBA-;11;11001;VERBENAL QUIBA https://goo.gl/maps/Qee2pzhLXKFtieBM6;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9017;SDIS;121205;121205-JINF-SDIS-WAWAKUNAPAK YACHAHUNA-;11;11001;KR 70 C 52 99;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9164;SDIS;122106;122106-JINF-SDIS-LOS PRINCIPITOS;11;11001;CL 49 B BIS SUR 5 U 15;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9301;SDIS;121878;121878-JINF-SDIS-BABILONIA;11;11001;CL 164 B 14 C 49;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9252;SDIS;122341;122341-JINF-SDIS-JUEGO DE COLORES;11;11001;KR 99 154 A 25;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9088;SDIS;122725;122725 JINF SDIS NOC La Igualdad;11;11001;CL 2 68 A 80;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9089;SDIS;122730;122730 JINF SDIS NOC Britalia;11;11001;CL 55 80 J 17 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8888;SDIS;121797;121797-JINF-SDIS-BAUL DE COLORES;11;11001;CL 13A SUR 10-49;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8901;SDIS;122405;122405JINF-SDIS-RESO-EL ROSARIO ;11;11001;CL 63 B BIS 35 A 49;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9232;SDIS;122007;122007-JINF-SDIS-ATA;11;11001;AC 6 3 A 51;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9233;SDIS;122119;122119-JINF-SDIS-EL TRIUNFO;11;11001;CL 1 BIS B 1 B 69;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9196;SDIS;122017; CENTRO PROTEGER LA MARÍA;11;11001; CARRERA 3 A #10-26 SUR ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9318;SDIS;122144;122144-JINF-SDIS-MARICHUELA;11;11001;CL 77 A SUR 14 C 32;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9339;SDIS;122149;122149-JINF-SDIS-SERRANIAS;11;11001;DG 96 SUR 2 A 67 ESTE;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8979;SDIS;122132;122132-JINF-SDIS-LA ESTANCIA  MIS PRIMERAS LETRAS;11;11001;KR 75 H 59 A 18 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8907;SDIS;122033;122033-JINF-SDIS-LA CABAÑA;11;11001;KR 90 B 56 G 20 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9218;SDIS;122625;122625-JINF-SDIS-RESO-SAN MIGUEL-;11;11001;CL 40 SUR 5 30 este;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9323;SDIS;122560;122560-JINF-SDIS-RESO-SANTA MARTA-;11;11001;CL 68 C SUR 9 A 50;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9324;SDIS;122626;122626-JINF-SDIS-RESO-BETANIA-;11;11001;CL 76 B SUR 5 64;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9065;SDIS;122079;122079-JINF-SDIS-TINTALITO;11;11001;KR 86 B 42 F 03 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9156;SDIS;257;257-JINF-SDIS-PIJAOS-;11;11001;KR 10 B 35 02 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8896;SDIS;212;212-JINF-SDIS-RIONEGRO-;11;11001;CL 99 60 46;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9180;SDIS;122506;122506-JINF-SDIS-RESO-MARCO A IRIARTE-;11;11001;KR 21 23 21 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9209;SDIS;121749;121749-JINF-SDIS-ALEX Y NIEVES;11;11001;CL 58 SUR 16 19 ESTE;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9069;SDIS;122432;122432-JINF-SDIS-RESO-TINTALITO ;11;11001;KR 86 B 42 F 03 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9015;SDIS;102;102-JINF-SDIS-ESTRADA SATELITE-;11;11001;KR 68 G 67 A 10;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8974;SDIS;121826;121826-JINF-SDIS-LUNA LUNERA;11;11001;KR 74 G 59 A 87 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9115;SDIS;111405;CENTRO CRECER MARTIRES ;11;11001;Av. Calle 1 N. 24 b-26;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9030;SDIS;122188;122188-JINF-SDIS-LOS SAUCES;11;11001;CL 69 121 29;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9205;SDIS;1220173; CENTRO PROTEGER LA MARÍA 3;11;11001; CARRERA 3 A #10-26 SUR ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9344;SDIS;122630;Casa de la Sabiduría San David;11;11001;Calle 86 A Sur # 7 - 79 Este ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8936;SDIS;122087;122087-JINF-SDIS-ANTONIA SANTOS;11;11001;CL 67 SUR 81 B 10;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8927;SDIS;122340;122340-JINF-SDIS-AVENTURAS MAGICAS;11;11001;CL 73 SUR 92 21;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8988;SDIS;122123;122123-JINF-SDIS-ACACIA SUR;11;11001;KR 19 A 63 D 51 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9161;SDIS;122102;122102-JINF-SDIS-CASTILLO DE SUEÑOS;11;11001;CL 50 C SUR 11 B 22;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8914;SDIS;122411;122411-JINF-SDIS-RESO-JAVIER DE NICOLO ;11;11001;KR 85 B 61 A 54 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8915;SDIS;122412;122412-JINF-SDIS-RESO-VILLA CLEMENCIA ;11;11001;KR 86 A 57 C 47 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8945;SDIS;122892;Casa De La Sabiduria Campo Verde;11;11001;Carrera 95a # 85-80 sur;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9031;SDIS;122714;122714 JINF SDIS NOC La Pajara Pinta;11;11001;KR 117 A 69 C 91;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9032;SDIS;122199;Comunidad de Vida El Camino;11;11001;CARRERA 69 No. 47 - 87;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8929;SDIS;122368;122368-JINF-SDIS-VIENTOS DE AMOR-;11;11001;KR 87 83 07 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9293;SDIS;9;9-JINF-SDIS-VERBENAL-;11;11001;KR 18 A 187 75;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9223;SDIS;122208;Casa de la Sabiduría La Montaña del Saber;11;11001;Carrera 1a # 22a - 01 sur barrio Granada ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9175;SDIS;122104;122104-JINF-SDIS-GRANJAS DE SAN PABLO;11;11001;KR 12 J 33 03 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9178;SDIS;122367;122367-JINF-SDIS-NUEVO ACACIAS-;11;11001;CL  36 SUR 13 F 85;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9179;SDIS;122436;122436-JINF-SDIS-RESO-OLAYA ;11;11001;KR 26 A 41 46 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9187;SDIS;143;143-CAMA CENTRO AMAR SAN CRISTOBAL;11;11001;Cll 31 C Sur No. 0 - 25 Este ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9188;SDIS;144;CENTRO CRECER LA VICTORIA;11;11001;Calle 32 A Sur No 7 – 32 Este;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9257;SDIS;122031;122031-JINF-SDIS-CURRUCUTU;11;11001;CL 144 139 55;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9060;SDIS;121699;121699-JINF-SDIS-CASITA DE ILUSIONES;11;11001;CL 41 SUR 94 04;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9036;SDIS;109;CENTRO INTEGRAL DE PROTECCIÓN RENACER ;11;11001;Carrera 77Bis No. 64i-50;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9142;SDIS;121613;121613-JINF-SDIS-ASERRIN ASERRAN-;11;11001;CL 9 SUR 35 A 04;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9024;SDIS;100;100-JINF-SDIS-PLAZUELAS DEL VIRREY-;11;11001;CL 72 A 106 91;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9005;SDIS;122028;Casa de la Sabiduría Carlos Gaviria;11;11001;CL 69 SUR 18 B 36;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9190;SDIS;121041;121041-JINF-SDIS-LA VICTORIA-;11;11001;CL 6B SUR # 0-57 ESTE;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8998;SDIS;122533;122533-JINF-SDIS-RESO-LOS NIÑOS TRAVIESOS;11;11001;CL 63 B SUR 18 N 11;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9265;SDIS;122446;122446-JINF-SDIS-RESO-CASTORCITO ;11;11001;CL 134 A 150 B 03;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9250;SDIS;122083;122083-JINF-SDIS-LA CHUCUA;11;11001;CL 131 C 100 44;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9248;SDIS;121859;121859-JINF-SDIS-DORADITO LAGUNERO;11;11001;KR 99 154 A 25;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9113;SDIS;224;224-AMAR-NA-MARTIRES II-;11;11001;Cra 15 No. 18 - 37 ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9338;SDIS;122147;122147-JINF-SDIS-PUERTA AL LLANO;11;11001;CL 107 SUR 7 D 14 ESTE;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9267;SDIS;122758; 122758 JI COLIBRI DE LA ESPERANZA;11;11001;CL 141 118 74;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9028;SDIS;121408;121408-JINF-SDIS-VILLA CRISTINA;11;11001;KR 95 G 91 A 22;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8960;SDIS;121739;121739-JINF-SDIS-ESTRELLA DEL MAÑANA-;11;11001;KR 19 78 D 05 IN 1;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8963;SDIS;122138;122138-JINF-SDIS-MINUTO DE MARIA;11;11001;KR 18 A BIS B 80 A 21  SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9080;SDIS;122074;122074-JINF-SDIS-BRITALIA;11;11001;CL 55 80 J 17 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9045;SDIS;121675;121675-JINF-SDIS-LA CABAÑA  FONTIBON-;11;11001;CL 23 G 104 A BIS  44;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9090;SDIS;122747;122747 JINF SDIS NOC Metro;11;11001;KR 88 C 43 47 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9272;SDIS;122220;Casa de la Sabiduría el Verdegal;11;11001;VEREDA BETANIA;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9275;SDIS;122404;122404-JINF-SDIS-RESO-TEUSAQUILLO LUGAR DE RECREO- ;11;11001;CL 45 C 24 42;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9162;SDIS;122103;122103-JINF-SDIS-EL REFUGIO;11;11001;CL 48 P BIS C SUR 5 10;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9166;SDIS;122108;122108-JINF-SDIS-MI PEQUEÑO HOGAR;11;11001;CL 49 BIS SUR 5 D 59;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9062;SDIS;121741;121741-JINF-SDIS-RISITAS INFANTILES PATIO BONITO-;11;11001;KR 86 D 39 A 05 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9167;SDIS;122109;122109-JINF-SDIS-MI TALLER CREATIVO;11;11001;TV 1 B ESTE 49  20 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
8928;SDIS;122348;122348-JINF-SDIS- ABSUN (SEMILLA DE VIDA)-;11;11001;CL 81 SUR 81 - 75;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9306;SDIS;122694;122694 JINF SDIS NOC Orquideas;11;11001;AC 161 16 B 43;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9308;SDIS;122697;122697 JINF SDIS NOC Verbenal;11;11001;KR 18 A 187 75;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9309;SDIS;122209;Casa de la Sabiduría la Casa en el Árbol;11;11001;Calle 165 No 7-38;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9271;SDIS;122381;122381-ESRU-RUANITAS ENTRE NUBES;11;11001;COLEGIO JAIME GARZON;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9203;SDIS;1220171; CENTRO PROTEGER LA MARÍA 1;11;11001; CARRERA 3 A #10-26 SUR ;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9158;SDIS;121535;121535-JINF-SDIS-CHIQUITINES DEL BOSQUE-;11;11001;KR 5 A BIS A 48 P 50 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9169;SDIS;258;258-JINF-SDIS-MARCO A IRIARTE-;11;11001;KR 21 23 21 SUR;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
9029;SDIS;122176;122176-JINF-SDIS-LA PAJARA PINTA;11;11001;KR 117 A 69 C 91;6013808330;integracion@sdis.gov.co;SIN INFORMACIÓN;6013808330;integracion@sdis.gov.co;;;;;;;
